log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_04_22_33_44_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 30287281138, 37.3198254838, 0.853425821961, 1,2016_09_04_22_33_44_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,1,1,0,0,0.3671875,0.3671875,0.3671875,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1273.3576479301146,1273.3576479301146,1273.3576479301146,0,0
2016_09_04_22_35_53_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 1751587602, 16.0345490842, 0.0866043568163, 1,2016_09_04_22_35_53_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.419921875,0.419921875,0.419921875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3579.9201163951757,360.98679313459905,1507.9004295377374,0,0
2016_09_04_22_37_22_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 26469348042, 37.3419058779, 0.735395948308, 1,2016_09_04_22_37_22_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.4375,0.4375,0.4375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2152.3427739052495,969.6017995491579,1505.3290046439508,0,0
2016_09_04_22_40_02_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 10896643249, 20.37479783, 0.524285618827, 1,2016_09_04_22_40_02_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,3,3,0,0,0.4375,0.4375,0.4375,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7625.178833511072,410.20384971823,3296.0459220122902,0,0
2016_09_04_22_42_41_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 14948601697, 29.6538240544, 0.831708061452, 1,2016_09_04_22_42_41_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.4203125,0.4203125,0.4203125,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1268.0461242823458,462.38697542290555,706.464572664679,0,0
2016_09_04_22_45_39_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 31653313061, 18.1580935719, 0.516133617564, 1,2016_09_04_22_45_39_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.455078125,0.455078125,0.455078125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,796.4191601704276,230.03775221244413,591.0321663254734,0,0
2016_09_04_22_47_07_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 9734197512, 7.95791894999, 0.798647404505, 1,2016_09_04_22_47_07_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.43281250000000004,0.43281250000000004,0.43281250000000004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,607.4190248084358,433.31696192788627,541.4556013215254,0,0
2016_09_04_22_50_05_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 2, 9804346585, 3.55891354175, 0.637470384891, 1,2016_09_04_22_50_05_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,3,3,0,0,0.42708333333333337,0.42708333333333337,0.42708333333333337,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1689.064998349512,766.813920258341,1084.5006692491581,0,0
2016_09_04_22_56_23_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 10037310306, 31.9310597428, 0.597415418303, 1,2016_09_04_22_56_23_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,3,3,0,0,0.4140625,0.4140625,0.4140625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3895.8002165946327,694.7189169793667,1793.7036858648082,0,0
2016_09_04_22_57_51_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 9886431014, 16.9500932257, 0.449035716217, 1,2016_09_04_22_57_51_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.390625,0.390625,0.390625,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1817.017441029403,267.99477779880806,1098.7738662287898,0,0
2016_09_04_22_59_20_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 25261959851, 5.36459463978, 0.112415263502, 1,2016_09_04_22_59_20_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.439453125,0.439453125,0.439453125,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,660.4183562480074,422.712604707109,550.0107763935858,0,0
2016_09_04_23_01_31_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 40944341116, 28.1581970604, 0.678188533717, 1,2016_09_04_23_01_31_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.427734375,0.427734375,0.427734375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2201.2866409489147,639.7609072535632,1272.6132250181577,0,0
2016_09_04_23_03_00_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, rf, 0, 16122941835, 10.2300589349, 0.475503528751, 1,2016_09_04_23_03_00_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.421875,0.421875,0.421875,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3575.7893513428753,1187.688507837279,2279.1815891208967,0,0
