log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_05_03_37_24_cudaCCL_carolk402.log,1, _Z15findSpansKernelPiS_PKiii,1, rf,0,2483142, 7.2459487922, 0.585036095454,1,2016_09_05_03_37_24_cudaCCL_carolk402.log,carolk402,cudaCCL, frames-2- framesPerStream-1,0,64118,64118,0,0,0.3125,0.3125,0.3125,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8013100.0,8013100.0,8013100.0,0,0
