24-32/dump_1/quicksort_xeon_phi_24-32/2017_03_10/2017_03_10_00_44_57/2017_03_10_05_42_39_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:46.969883 AccTime:46.969883 KerErr:82 AccErr:82
24-32/dump_2/quicksort_xeon_phi_24-32/2017_03_03/2017_03_03_04_07_29/2017_03_03_09_08_49_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:45.443249 AccTime:45.443249 KerErr:1 AccErr:1
24-32/dump_13/quicksort_xeon_phi_24-32/2017_03_20/2017_03_20_18_19_39/2017_03_20_22_15_35_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:64.657865 AccTime:64.657865 KerErr:8157540 AccErr:8157540
24-32/dump_3/quicksort_xeon_phi_24-32/2017_01_11/2017_01_11_20_58_46/2017_01_12_01_58_51_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:46.348731 AccTime:46.348731 KerErr:1 AccErr:1
24-32/dump_4/quicksort_xeon_phi_24-32/2017_01_22/2017_01_22_23_44_23/2017_01_23_04_43_07_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:47.034113 AccTime:47.034113 KerErr:20047078 AccErr:20047078
24-32/dump_4/quicksort_xeon_phi_24-32/2017_01_18/2017_01_18_05_57_25/2017_01_18_10_57_08_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:47.985404 AccTime:47.985404 KerErr:10374753 AccErr:10374753
24-32/dump_4/quicksort_xeon_phi_24-32/2017_01_20/2017_01_20_06_10_50/2017_01_20_11_09_38_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:48.024765 AccTime:48.024765 KerErr:35026070 AccErr:35026070
24-32/dump_6/quicksort_xeon_phi_24-32/2017_02_28/2017_02_28_09_37_02/2017_02_28_14_29_51_openmpQuicksort_mic1.local.log:#SDC Ite:0 KerTime:55.832846 AccTime:55.832846 KerErr:31306107 AccErr:31306107
0-8/dump_16/quicksort_xeon_phi_0-8/2017_03_26/2017_03_26_20_04_49/2017_03_27_00_04_17_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:56.215385 AccTime:56.215385 KerErr:9291909 AccErr:9291909
0-8/dump_16/quicksort_xeon_phi_0-8/2017_03_26/2017_03_26_06_46_31/2017_03_26_10_42_35_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:45.467107 AccTime:45.467107 KerErr:1 AccErr:1
0-8/dump_16/quicksort_xeon_phi_0-8/2017_03_28/2017_03_28_15_19_33/2017_03_28_19_19_04_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:56.126813 AccTime:56.126813 KerErr:43420918 AccErr:43420918
0-8/dump_16/quicksort_xeon_phi_0-8/2017_03_27/2017_03_27_16_07_14/2017_03_27_20_06_18_openmpQuicksort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:42.633701 AccTime:42.633701 KerErr:1 AccErr:1
0-8/dump_2/quicksort_xeon_phi_0-8/2017_03_02/2017_03_02_15_03_53/2017_03_02_19_58_05_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:54.785638 AccTime:54.785638 KerErr:1931667 AccErr:1931667
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_25/2017_03_25_16_04_22/2017_03_25_19_53_34_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:59.154166 AccTime:59.154166 KerErr:59578964 AccErr:59578964
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_25/2017_03_25_18_34_27/2017_03_25_22_27_02_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:80.659569 AccTime:80.659569 KerErr:1851255 AccErr:1851255
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_25/2017_03_25_02_34_23/2017_03_25_06_27_06_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:57.921797 AccTime:57.921797 KerErr:32258 AccErr:32258
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_25/2017_03_25_02_29_52/2017_03_25_06_19_03_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:66.840873 AccTime:66.840873 KerErr:1931663 AccErr:1931663
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_24/2017_03_24_21_16_54/2017_03_25_01_06_02_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:71.023994 AccTime:71.023994 KerErr:59578964 AccErr:59578964
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_24/2017_03_24_06_21_03/2017_03_24_10_13_44_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:58.458482 AccTime:58.458482 KerErr:3 AccErr:3
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_24/2017_03_24_16_50_10/2017_03_24_20_43_17_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:54.597130 AccTime:54.597130 KerErr:129212 AccErr:129212
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_14/2017_03_14_22_39_41/2017_03_15_02_34_03_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:59.453338 AccTime:59.453338 KerErr:1401843 AccErr:1401843
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_14/2017_03_14_07_27_58/2017_03_14_11_22_35_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:52.771363 AccTime:52.771363 KerErr:1 AccErr:1
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_14/2017_03_14_11_57_03/2017_03_14_15_51_16_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:66.736937 AccTime:66.736937 KerErr:1931627 AccErr:1931627
0-8/dump_15/quicksort_xeon_phi_0-8/2017_03_16/2017_03_16_07_04_25/2017_03_16_10_58_32_openmpQuicksort_mic0-mic0.ece.neu.edu.log:#SDC Ite:0 KerTime:59.714890 AccTime:59.714890 KerErr:1 AccErr:1
