40-50/dump_4/mergesort_xeon_phi_40-50/2017_02_19/2017_02_19_20_58_48/2017_02_20_01_58_02_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:75.801032 AccTime:75.801032 KerErr:36944 AccErr:36944
40-50/dump_8/mergesort_xeon_phi_40-50/2017_03_21/2017_03_21_00_10_51/2017_03_21_04_09_13_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:76.607529 AccTime:76.607529 KerErr:33447218 AccErr:33447218
40-50/dump_5/mergesort_xeon_phi_40-50/2017_03_08/2017_03_08_06_55_33/2017_03_08_11_56_31_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:75.843785 AccTime:75.843785 KerErr:9 AccErr:9
30-40/dump_4/mergesort_xeon_phi_30-40/2017_02_19/2017_02_19_03_03_43/2017_02_19_08_01_00_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:74.413252 AccTime:74.413252 KerErr:54543738 AccErr:54543738
50-60/dump_1/mergesort_xeon_phi_50-60/2017_03_10/2017_03_10_01_41_41/2017_03_10_06_41_14_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:76.519132 AccTime:76.519132 KerErr:65336 AccErr:65336
50-60/dump_1/mergesort_xeon_phi_50-60/2017_03_11/2017_03_11_22_05_22/2017_03_12_03_06_17_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:77.029839 AccTime:77.029839 KerErr:1 AccErr:1
50-60/dump_1/mergesort_xeon_phi_50-60/2017_03_12/2017_03_12_09_06_20/2017_03_12_13_07_23_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:73.499678 AccTime:73.499678 KerErr:1 AccErr:1
50-60/dump_1/mergesort_xeon_phi_50-60/2017_03_09/2017_03_09_22_00_34/2017_03_10_03_01_34_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:75.483776 AccTime:75.483776 KerErr:1 AccErr:1
50-60/dump_1/mergesort_xeon_phi_50-60/2017_03_09/2017_03_09_16_19_19/2017_03_09_21_20_18_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:74.384508 AccTime:74.384508 KerErr:1 AccErr:1
50-60/dump_7/mergesort_xeon_phi_50-60/2017_03_14/2017_03_14_11_40_26/2017_03_14_15_34_33_openmpMergesort_mic1.local.log:#SDC Ite:0 KerTime:68.290440 AccTime:68.290440 KerErr:83752795 AccErr:83752795
50-60/dump_8/mergesort_xeon_phi_50-60/2017_03_24/2017_03_24_10_04_56/2017_03_24_14_03_31_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:85.050517 AccTime:85.050517 KerErr:69468512 AccErr:69468512
50-60/dump_8/mergesort_xeon_phi_50-60/2017_03_24/2017_03_24_07_55_46/2017_03_24_11_54_43_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:87.716494 AccTime:87.716494 KerErr:61293190 AccErr:61293190
50-60/dump_8/mergesort_xeon_phi_50-60/2017_03_14/2017_03_14_22_58_46/2017_03_15_02_59_54_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:76.138364 AccTime:76.138364 KerErr:1 AccErr:1
50-60/dump_8/mergesort_xeon_phi_50-60/2017_03_14/2017_03_14_11_37_48/2017_03_14_15_35_32_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:75.851173 AccTime:75.851173 KerErr:85130186 AccErr:85130186
50-60/dump_8/mergesort_xeon_phi_50-60/2017_03_23/2017_03_23_07_18_14/2017_03_23_11_18_21_openmpMergesort_mic0-mic1.ece.neu.edu.log:#SDC Ite:0 KerTime:76.677285 AccTime:76.677285 KerErr:1 AccErr:1
