log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,Timestamp,Machine,Benchmark,Header,SDC,LOGGED_ERRORS,ACC_ERR,ACC_TIME,ERR_OUTOFORDER,ERR_CORRUPTED,ERR_LINK,ERR_SYNC,IT_OOO,IT_CORRUPTED,IT_LINK,IT_SYNC,IT_OOO_CORR,IT_SYNC_CORR,IT_SYNC_OOO,IT_LINK_OOO,IT_LINK_CORR,IT_LINK_SYNC,IT_MULTIPLE,BALANCE_MISMATCHES,Logname
2016_09_07_01_22_16_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 9, rf, 0, 9894915, 9.76282692276, 0.836860170165, 1,Wed Sep  7 01:22:16 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 4 , 4 , 2.957801 , 1 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_07_01_22_16_cudaMergeSort_carolk402.log
2016_09_07_01_22_24_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 0, rf, 0, 6583705, 7.55871025335, 0.470523803562, 1,Wed Sep  7 01:22:24 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.958057 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_22_24_cudaMergeSort_carolk402.log
2016_09_07_01_22_32_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 9, rf, 0, 99833317, 10.3948223821, 0.672421383141, 1,Wed Sep  7 01:22:32 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.957678 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_22_32_cudaMergeSort_carolk402.log
2016_09_07_01_23_54_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 211564370, 12.6249344396, 0.126902870839, 1,Wed Sep  7 01:23:54 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.509627 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_23_54_cudaMergeSort_carolk402.log
2016_09_07_01_24_11_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 50993985, 12.9864149177, 0.544006084132, 1,Wed Sep  7 01:24:11 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.51191 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_24_11_cudaMergeSort_carolk402.log
2016_09_07_01_24_24_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 1, rf, 0, 140276915, 7.38403703496, 0.432648996253, 1,Wed Sep  7 01:24:24 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.956495 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_24_24_cudaMergeSort_carolk402.log
2016_09_07_01_25_03_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, rf, 0, 3226276, 2.52212850589, 0.524422120988, 1,Wed Sep  7 01:25:03 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 9 , 9 , 2.958629 , 3 , 6 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_25_03_cudaMergeSort_carolk402.log
2016_09_07_01_25_11_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 6, rf, 0, 30325488, 10.5711379085, 0.261186526628, 1,Wed Sep  7 01:25:11 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.959174 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_25_11_cudaMergeSort_carolk402.log
2016_09_07_01_25_24_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 437154995, 12.0961472667, 0.719412905172, 1,Wed Sep  7 01:25:24 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.506585 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_25_24_cudaMergeSort_carolk402.log
2016_09_07_01_25_32_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 253975044, 12.5045717625, 0.241714993013, 1,Wed Sep  7 01:25:32 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.509179 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_25_32_cudaMergeSort_carolk402.log
2016_09_07_01_25_41_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 861215295, 11.3441556853, 0.496355509216, 1,Wed Sep  7 01:25:41 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 3.506511 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_25_41_cudaMergeSort_carolk402.log
2016_09_07_01_27_14_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 3, rf, 0, 141439629, 10.6964771988, 0.313424545227, 1,Wed Sep  7 01:27:14 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.956525 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_27_14_cudaMergeSort_carolk402.log
2016_09_07_01_27_55_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 5, rf, 0, 9074486, 7.33000032663, 0.195920738133, 1,Wed Sep  7 01:27:55 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.955716 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_27_55_cudaMergeSort_carolk402.log
2016_09_07_01_28_36_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 7, rf, 0, 83117732, 6.08251324673, 0.293669657657, 1,Wed Sep  7 01:28:36 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.95656 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_28_36_cudaMergeSort_carolk402.log
2016_09_07_01_28_56_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 45616392, 11.4256442772, 0.593679478975, 1,Wed Sep  7 01:28:56 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 3.511526 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_28_56_cudaMergeSort_carolk402.log
2016_09_07_01_29_09_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 4, rf, 0, 39747041, 9.33088359286, 0.283495456342, 1,Wed Sep  7 01:29:09 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.957814 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_29_09_cudaMergeSort_carolk402.log
2016_09_07_01_29_34_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, rf, 0, 123817230, 2.77242663783, 0.242009542608, 1,Wed Sep  7 01:29:34 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 51 , 51 , 2.956834 , 17 , 34 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_29_34_cudaMergeSort_carolk402.log
2016_09_07_01_30_10_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, rf, 0, 111544999, 9.33815909954, 0.455122236845, 1,Wed Sep  7 01:30:10 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.955583 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_30_10_cudaMergeSort_carolk402.log
2016_09_07_01_31_15_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 6, rf, 0, 46689230, 10.1530469144, 0.556402974884, 1,Wed Sep  7 01:31:15 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.957479 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_31_15_cudaMergeSort_carolk402.log
2016_09_07_01_31_38_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 554076570, 11.3883030295, 0.111266951395, 1,Wed Sep  7 01:31:38 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 3.505848 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_31_38_cudaMergeSort_carolk402.log
2016_09_07_01_32_50_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 9, rf, 2, 25822852, 0.684139778935, 0.371630804843, 1,Wed Sep  7 01:32:50 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 12 , 12 , 2.957936 , 4 , 8 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_32_50_cudaMergeSort_carolk402.log
2016_09_07_01_34_09_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 2, 549402350, 14.88336375, 0.0542928240273, 1,Wed Sep  7 01:34:09 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 5 , 5 , 3.504549 , 0 , 3 , 2 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_34_09_cudaMergeSort_carolk402.log
2016_09_07_01_35_21_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 7, rf, 2, 136472896, 12.247994205, 0.0761002829137, 1,Wed Sep  7 01:35:21 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 55 , 55 , 2.954812 , 19 , 36 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_35_21_cudaMergeSort_carolk402.log
2016_09_07_01_35_32_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 4, rf, 2, 2900190, 6.93852718674, 0.354752076872, 1,Wed Sep  7 01:35:32 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 63 , 63 , 2.959646 , 15 , 48 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_35_32_cudaMergeSort_carolk402.log
2016_09_07_01_39_43_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 9, rf, 2, 64637665, 0.79626010369, 0.71317745832, 1,Wed Sep  7 01:39:43 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 12 , 12 , 2.95665 , 4 , 8 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_39_43_cudaMergeSort_carolk402.log
2016_09_07_01_45_09_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 2, 602873229, 12.2657201126, 0.899200314478, 1,Wed Sep  7 01:45:09 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.503952 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_45_09_cudaMergeSort_carolk402.log
2016_09_07_01_47_10_cudaMergeSort_carolk402.log, 1, _Z25generateSampleRanksKernelILj1EEvPjS0_S0_jjj, 7, rf, 2, 1854816, 7.17061828187, 0.0218250659982, 1,Wed Sep  7 01:47:10 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 79 , 79 , 2.766299 , 8 , 70 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_07_01_47_10_cudaMergeSort_carolk402.log
2016_09_07_01_51_56_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, rf, 2, 4253068, 6.84380170095, 0.291675665141, 1,Wed Sep  7 01:51:56 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.957924 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_51_56_cudaMergeSort_carolk402.log
2016_09_07_01_53_24_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 5, rf, 2, 80481591, 8.23586513629, 0.346284880632, 1,Wed Sep  7 01:53:24 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 73 , 73 , 2.956947 , 15 , 58 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_53_24_cudaMergeSort_carolk402.log
2016_09_07_01_54_03_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 2, 407946, 10.0895778814, 0.0366689756609, 1,Wed Sep  7 01:54:03 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.512801 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_01_54_03_cudaMergeSort_carolk402.log
2016_09_07_01_56_28_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, rf, 2, 72694623, 6.86833320484, 0.804574621297, 1,Wed Sep  7 01:56:28 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.957391 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_56_28_cudaMergeSort_carolk402.log
2016_09_07_01_56_44_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, rf, 2, 123360885, 0.249662306854, 0.311983035048, 1,Wed Sep  7 01:56:44 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 29 , 29 , 2.955465 , 9 , 18 , 2 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_07_01_56_44_cudaMergeSort_carolk402.log
2016_09_07_01_56_51_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 7, rf, 2, 47604689, 6.00892279025, 0.969479737739, 1,Wed Sep  7 01:56:51 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 4 , 4 , 2.956009 , 2 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_01_56_51_cudaMergeSort_carolk402.log
2016_09_07_02_05_00_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 6, rf, 2, 3073533, 6.72796058746, 0.360970480373, 1,Wed Sep  7 02:05:00 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 11 , 11 , 2.956885 , 3 , 8 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_05_00_cudaMergeSort_carolk402.log
2016_09_07_02_05_08_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, rf, 2, 22681662, 6.36091789465, 0.93641124008, 1,Wed Sep  7 02:05:08 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 4 , 4 , 2.956669 , 2 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_05_08_cudaMergeSort_carolk402.log
2016_09_07_02_05_27_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 5, rf, 2, 145530110, 7.81774382491, 0.000898782704558, 1,Wed Sep  7 02:05:27 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.955106 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_05_27_cudaMergeSort_carolk402.log
2016_09_07_02_08_57_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 106132174, 13.9153857922, 0.00573896230796, 1,Wed Sep  7 02:08:57 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 3.509847 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_08_57_cudaMergeSort_carolk402.log
2016_09_07_02_09_09_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 611159037, 12.0160978654, 0.626586633863, 1,Wed Sep  7 02:09:09 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.509213 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_02_09_09_cudaMergeSort_carolk402.log
2016_09_07_02_09_26_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 158049453, 13.4586093562, 0.710162554861, 1,Wed Sep  7 02:09:26 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 3.509873 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_09_26_cudaMergeSort_carolk402.log
2016_09_07_02_09_39_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 4, rf, 0, 91244861, 2.78985757221, 0.233946065873, 1,Wed Sep  7 02:09:39 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 6 , 6 , 2.956658 , 2 , 4 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_09_39_cudaMergeSort_carolk402.log
2016_09_07_02_10_29_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 3, rf, 0, 81809824, 10.8559792539, 0.0485096466237, 1,Wed Sep  7 02:10:29 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.95579 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_10_29_cudaMergeSort_carolk402.log
2016_09_07_02_11_13_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 885725947, 10.7771114907, 0.672505877497, 1,Wed Sep  7 02:11:13 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.505574 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_02_11_13_cudaMergeSort_carolk402.log
2016_09_07_02_12_05_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 627923330, 16.1634473334, 0.27799353625, 1,Wed Sep  7 02:12:05 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.506089 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_02_12_05_cudaMergeSort_carolk402.log
2016_09_07_02_12_14_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 6, rf, 0, 52546331, 7.92792791408, 0.343321409565, 1,Wed Sep  7 02:12:14 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.957861 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_12_14_cudaMergeSort_carolk402.log
2016_09_07_02_12_52_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 50009863, 13.8087725298, 0.126867866374, 1,Wed Sep  7 02:12:52 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 3.511969 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_12_52_cudaMergeSort_carolk402.log
2016_09_07_02_13_19_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 9, rf, 0, 153848634, 5.12237936411, 0.0201713221916, 1,Wed Sep  7 02:13:19 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 2 , 2 , 2.956216 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_13_19_cudaMergeSort_carolk402.log
2016_09_07_02_14_14_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 1, rf, 0, 86174642, 7.20713534007, 0.449349057026, 1,Wed Sep  7 02:14:14 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.957541 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_14_14_cudaMergeSort_carolk402.log
2016_09_07_02_14_22_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 9, rf, 0, 49785120, 4.51636124422, 0.245679979215, 1,Wed Sep  7 02:14:22 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 6 , 6 , 2.957704 , 2 , 4 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_07_02_14_22_cudaMergeSort_carolk402.log
2016_09_07_02_14_30_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 496232850, 10.5605614986, 0.642659965334, 1,Wed Sep  7 02:14:30 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.504998 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_02_14_30_cudaMergeSort_carolk402.log
2016_09_07_02_14_39_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 5, rf, 0, 77705071, 3.65063062939, 0.266678418891, 1,Wed Sep  7 02:14:39 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 65 , 65 , 2.956257 , 19 , 44 , 2 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_07_02_14_39_cudaMergeSort_carolk402.log
2016_09_07_02_14_46_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 536520463, 10.5608941197, 0.184886626498, 1,Wed Sep  7 02:14:46 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.505581 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_02_14_46_cudaMergeSort_carolk402.log
2016_09_07_02_15_33_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, rf, 0, 546253058, 10.5310279096, 0.79508069987, 1,Wed Sep  7 02:15:33 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.50549 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_07_02_15_33_cudaMergeSort_carolk402.log
