log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_10_09_08_24_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 79, 8, 2, 68110760, 0.761381164848, 0.962969745271, 1,2016_09_10_09_08_24_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,220,220,167,170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,59.824164608449195,1.482558931586077e-10,5.62960035444088,120,120
2016_09_10_11_52_18_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 78, 8, 2, 64458137, 0.680640147165, 0.775671308183, 1,2016_09_10_11_52_18_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,220,220,167,170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,53.736721714821385,1.482558931586077e-10,5.087714956669521,120,120
2016_09_10_12_20_59_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 9, 8, 2, 88330959, 0.749493212752, 0.34422602182, 1,2016_09_10_12_20_59_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,0,220,220,167,170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,57.503788164339014,1.482558931586077e-10,5.420701692592965,120,120
2016_09_10_12_24_55_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 71, 8, 2, 100970802, 0.970259385089, 0.37398352814, 1,2016_09_10_12_24_55_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,220,220,167,170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,80.3149439041365,1.482558931586077e-10,7.0248677851556804,120,120
2016_09_10_12_56_37_cudaLulesh_carol.log, 1, _Z38CalcPositionAndVelocityForNodes_kerneliddPdS_S_S_S_S_PKdS1_S1_, 17, 8, 2, 1202680, 0.12107818954, 0.480441702767, 1,2016_09_10_12_56_37_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.536027355695355e-05,3.536027355695355e-05,3.536027355695355e-05,0,0
2016_09_10_13_09_27_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 42, 8, 2, 38653558, 0.808143477515, 0.889918472577, 1,2016_09_10_13_09_27_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,0,220,220,170,182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20.784642919774363,1.482558931586077e-10,2.169395399166082,120,120
2016_09_10_17_55_05_cudaLulesh_carol.log, 1, _Z29AddNodeForcesFromElems_kerneliiPKiS0_S0_PKdS2_S2_PdS3_S3_i, 63, 8, 0, 15769602, 0.521249702079, 0.948561038501, 1,2016_09_10_17_55_05_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00013199914998782985,0.00013199914998782985,0.00013199914998782985,0,0
2016_09_10_17_57_33_cudaLulesh_carol.log, 1, _Z29AddNodeForcesFromElems_kerneliiPKiS0_S0_PKdS2_S2_PdS3_S3_i, 94, 8, 0, 5016645, 0.785637945106, 0.746442019847, 1,2016_09_10_17_57_33_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,20,20,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161037517910332,1.3250809524826618e-05,0.008070521294823437,0,0
2016_09_10_20_40_18_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 54, 8, 2, 109614506, 0.0714604389634, 0.97094389425, 1,2016_09_10_20_40_18_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,220,220,167,170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,132.45074887717158,1.482558931586077e-10,8.798714808061925,120,120
2016_09_10_21_17_22_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 81, 8, 2, 162785025, 0.525270086774, 0.925439334958, 1,2016_09_10_21_17_22_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,220,220,167,170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,54.247700208556026,1.482558931586077e-10,5.137835984241919,120,120
2016_09_10_21_26_16_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 91, 8, 2, 121880072, 0.273585428651, 0.863113536509, 1,2016_09_10_21_26_16_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,220,220,170,176,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,24.062859205872623,1.482558931586077e-10,2.4791326975423256,120,120
2016_09_10_22_19_04_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 38, 8, 2, 99109954, 0.674052925522, 0.876202925312, 1,2016_09_10_22_19_04_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,0,220,220,170,170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,34.01646270315061,1.482558931586077e-10,3.3836447813541084,120,120
2016_09_11_00_42_39_cudaLulesh_carol.log, 1, _Z30CalcVolumeForceForElems_kernelILb1EEvPKdS1_S1_S1_diiPKiS1_S1_S1_S1_S1_S1_S1_S1_PdS4_S4_Pii, 96, 8, 2, 92030277, 0.853057039876, 0.772376672522, 1,2016_09_11_00_42_39_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,1,388,388,388,388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41946654536712236,2.1004802835326033e-11,0.03374633342460901,120,120
2016_09_11_00_43_29_cudaLulesh_carol.log, 1, _Z42CalcKinematicsAndMonotonicQGradient_kerneliidPKiPKdS2_S2_S2_S2_S2_S2_S2_PdS3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_S3_Pii, 42, 8, 2, 26280078, 0.538673745342, 0.801622533033, 1,2016_09_11_00_43_29_cudaLulesh_carol.log,carol,cudaLulesh, structured-YES size-50 iterations-50,0,220,220,170,182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20.784642919774363,1.482558931586077e-10,2.169395399166082,120,120
