logFileName;Machine;Benchmark;Header;SDC Iteration;#Accumulated Errors;#Iteration Errors;Relative Errors <= 2%;Relative Errors <= 5%;Jaccard;Jaccard > 2%;Jaccard > 5%;Cubic;Square;Line;Single;Random;Cubic Err > 2;Square Err > 2;Line Err > 2;Single Err > 2;Random Err > 2;Cubic Err > 5;Square Err > 5;Line Err > 5;Single Err > 5;Random Err > 5;Max Relative Error;Min Rel Error;Average Rel Err;# zero output;# zeor Gold
2016_09_07_00_54_33_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.09375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.636908511384251e-05;3.636908511384251e-05;3.636908511384251e-05;0;0
2016_09_07_00_54_37_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.28125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.007744005258000355;0.007744005258000355;0.007744005258000355;0;0
2016_09_07_00_54_40_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.40625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.16850050837342537;0.16850050837342537;0.16850050837342537;0;0
2016_09_07_00_54_44_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1048576;1048576;0;0;0.4363125;nan;nan;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;500
2016_09_07_00_54_52_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;5;5;4;4;0.28125;nan;nan;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5381966550073776;0.538189248067654;0.5381922562717183;0;1
2016_09_07_00_54_59_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1048576;1048576;0;0;0.4363125;nan;nan;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;500
2016_09_07_00_55_10_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.21875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.005027035528128932;0.005027035528128932;0.005027035528128932;0;0
2016_09_07_00_55_14_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1048576;1048576;0;0;0.43618749999999995;nan;nan;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;500
2016_09_07_00_55_22_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.34375;0.34375;0.34375;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;100.0;100.0;100.0;0;0
2016_09_07_00_55_25_cudaHotspot_carol.log;carol;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.15625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.005014489234683375;0.005014489234683375;0.005014489234683375;0;0
