Timestamp,Machine,Benchmark,Header,SDC,LOGGED_ERRORS,ACC_ERR,ACC_TIME,ERR_OUTOFORDER,ERR_CORRUPTED,ERR_LINK,ERR_SYNC,IT_OOO,IT_CORRUPTED,IT_LINK,IT_SYNC,IT_OOO_CORR,IT_SYNC_CORR,IT_SYNC_OOO,IT_LINK_OOO,IT_LINK_CORR,IT_LINK_SYNC,IT_MULTIPLE,BALANCE_MISMATCHES,Logname
Tue Sep 13 19:07:55 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_07_55_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:07:58 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.550319 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_07_58_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:08:04 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 4.001068 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_08_04_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:08:17 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.012258 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_08_17_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:08:23 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.064705 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_08_23_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:08:29 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.586483 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_08_29_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:08:34 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 4.599428 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_08_34_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:08:47 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.038158 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_08_47_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:08:53 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.377549 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_08_53_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:08:58 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.589042 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_08_58_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:04 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.944675 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_04_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:09 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_09_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:14 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 4.550984 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_14_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:28 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.141701 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_28_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:34 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.31021 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_34_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:38 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_38_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:41 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_41_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:45 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.299828 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_45_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:09:51 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.100669 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_09_51_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:10:05 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_10_05_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:10:08 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_10_08_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:10:12 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.88724 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_10_12_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:10:25 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 4.534724 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_10_25_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:10:39 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_10_39_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:10:42 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.923258 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_10_42_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:10:47 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.967955 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_10_47_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:10:53 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 1 , 1 , 3.874364 , 1 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_10_53_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:11:06 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_11_06_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:11:11 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_11_11_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:11:14 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_11_14_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:11:18 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 4.309172 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_11_18_cudaQuickSortCDP_carolk402.log
Tue Sep 13 19:11:24 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 0 , 0 , 0 , 3.86044 , 0 , 0 , 0 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_19_11_24_cudaQuickSortCDP_carolk402.log
