log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,Timestamp,Machine,Benchmark,Header,SDC,LOGGED_ERRORS,ACC_ERR,ACC_TIME,ERR_OUTOFORDER,ERR_CORRUPTED,ERR_LINK,ERR_SYNC,IT_OOO,IT_CORRUPTED,IT_LINK,IT_SYNC,IT_OOO_CORR,IT_SYNC_CORR,IT_SYNC_OOO,IT_LINK_OOO,IT_LINK_CORR,IT_LINK_SYNC,IT_MULTIPLE,BALANCE_MISMATCHES,Logname
2016_09_13_14_54_26_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 1045372166, 0.7783977458, 0.695363542948, 1,Tue Sep 13 14:54:26 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.732273 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_26_cudaQuickSortCDP_carolk402.log
2016_09_13_14_54_56_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 851083421, 0.497730895503, 0.585263421597, 1,Tue Sep 13 14:54:56 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 899 , 3.76414 , 500 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_54_56_cudaQuickSortCDP_carolk402.log
2016_09_13_14_55_18_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 98424475, 0.3025802702, 0.894837365416, 1,Tue Sep 13 14:55:18 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 190313 , 3.249797 , 500 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_18_cudaQuickSortCDP_carolk402.log
2016_09_13_14_55_49_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 229317345, 0.240681574176, 0.595723305649, 1,Tue Sep 13 14:55:49 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 6.22648 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_55_49_cudaQuickSortCDP_carolk402.log
2016_09_13_14_56_11_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 1177133628, 0.525984035041, 0.591168718569, 1,Tue Sep 13 14:56:11 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 203 , 203 , 3.84394 , 202 , 1 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_13_14_56_11_cudaQuickSortCDP_carolk402.log
2016_09_13_14_56_40_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 1504092958, 0.541808050085, 0.0567930163488, 1,Tue Sep 13 14:56:40 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 4.645006 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_40_cudaQuickSortCDP_carolk402.log
2016_09_13_14_56_54_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 103602531, 0.531215492723, 0.329463551621, 1,Tue Sep 13 14:56:54 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.845919 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_56_54_cudaQuickSortCDP_carolk402.log
2016_09_13_14_57_09_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 1507205782, 0.120831629507, 0.71523524694, 1,Tue Sep 13 14:57:09 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.029494 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_09_cudaQuickSortCDP_carolk402.log
2016_09_13_14_57_27_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 1119537061, 0.205006859019, 0.381430134838, 1,Tue Sep 13 14:57:27 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 5.258968 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_57_27_cudaQuickSortCDP_carolk402.log
2016_09_13_14_58_06_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 773893785, 0.698644151874, 0.52986528381, 1,Tue Sep 13 14:58:06 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 66 , 66 , 4.423654 , 66 , 0 , 0 , 0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_58_06_cudaQuickSortCDP_carolk402.log
2016_09_13_14_58_46_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 999338620, 0.608229966874, 0.148365073049, 1,Tue Sep 13 14:58:46 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 3.722675 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_14_58_46_cudaQuickSortCDP_carolk402.log
2016_09_13_14_59_18_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 721542043, 0.246417489768, 0.375986649951, 1,Tue Sep 13 14:59:18 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.792885 , 2 , 1 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_13_14_59_18_cudaQuickSortCDP_carolk402.log
2016_09_13_14_59_31_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 494942981, 0.296463720826, 0.160990499741, 1,Tue Sep 13 14:59:31 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 500 , 665 , 3.936516 , 492 , 8 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_13_14_59_31_cudaQuickSortCDP_carolk402.log
2016_09_13_15_00_19_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 398208909, 0.218823339264, 0.505490173667, 1,Tue Sep 13 15:00:19 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 3.89234 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_15_00_19_cudaQuickSortCDP_carolk402.log
2016_09_13_15_00_42_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 149879895, 0.701099453926, 0.628772720234, 1,Tue Sep 13 15:00:42 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 2 , 2 , 4.123521 , 0 , 2 , 0 , 0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_15_00_42_cudaQuickSortCDP_carolk402.log
2016_09_13_15_00_55_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 880953496, 0.602373425762, 0.0703282392859, 1,Tue Sep 13 15:00:55 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 3 , 3 , 3.722709 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_15_00_55_cudaQuickSortCDP_carolk402.log
2016_09_13_15_01_39_cudaQuickSortCDP_carolk402.log, 1, _Z10qsort_warpPjS_jjP17qsortAtomicData_tP14qsortRingbuf_tjj, 0, 8, 0, 359765677, 0.38736964797, 0.281362690172, 1,Tue Sep 13 15:01:39 2016 , carolk402 , cudaQuickSortCDP , 1048576 , 1 , 53 , 53 , 3.725736 , 21 , 32 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 , ./2016_09_13_15_01_39_cudaQuickSortCDP_carolk402.log
