logFileName;Machine;Benchmark;Header;SDC Iteration;#Accumulated Errors;#Iteration Errors;Relative Errors <= 2%;Relative Errors <= 5%;Jaccard;Jaccard > 2%;Jaccard > 5%;Cubic;Square;Line;Single;Random;Cubic Err > 2;Square Err > 2;Line Err > 2;Single Err > 2;Random Err > 2;Cubic Err > 5;Square Err > 5;Line Err > 5;Single Err > 5;Random Err > 5;Max Relative Error;Min Rel Error;Average Rel Err;# zero output;# zeor Gold
2016_09_07_05_26_27_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;12;12;10;11;0.12239583333333337;0.28125;0.46875;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;377881222.4932249;0.5102040816326531;31490103.156682644;0;0
2016_09_07_05_28_52_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;4;4;4;4;0.046875;nan;nan;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0517464424320828;0.05161290322580645;0.051679672828944624;0;0
2016_09_07_05_29_31_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;500;500;0;0;0.5142159318637274;0.5142159318637274;0.5142159318637274;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;70706428.55895196;26396903.130094554;42706244.463261895;0;0
2016_09_07_05_30_16_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;500;500;0;0;0.4781437875751503;0.4781437875751503;0.4781437875751503;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;16211826.97873861;8042068.793760525;11431287.333687218;0;0
2016_09_07_05_33_43_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;500;500;7;13;0.20622494989979956;0.20782520325203258;0.20910493827160492;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;101.57750342935527;0.10504201680672269;59.695796036850005;2;0
2016_09_07_05_33_55_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;500;500;118;499;0.13727454909819636;0.14525918635170598;nan;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3.5039817974971554;0.046468401486988845;2.4784373409331675;0;0
2016_09_07_05_34_01_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;500;500;21;33;0.21204909819639284;0.2175732217573222;0.21955472103004292;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;100.67294751009422;0.03397893306150187;62.08374264901301;0;0
2016_09_07_05_34_03_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;500;500;0;0;0.20591182364729455;0.20591182364729455;0.20591182364729455;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;62.34398782343988;18.0787982606404;33.80520796315067;0;0
2016_09_07_05_35_01_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;190;190;190;190;0.13322368421052633;nan;nan;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5760266370699223;0.033921302578018994;1.0666650300027685;0;0
2016_09_07_05_36_11_cudaNW_carolk402.log;carolk402;cudaNW; max_rows-2048 max_cols-2048 penalty-10;0;500;500;8;14;0.2062875751503006;0.20773930753564152;0.2073453608247423;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;100.83650190114068;0.045766590389016024;60.015703848797806;0;0
