logFileName;Machine;Benchmark;Header;SDC Iteration;#Accumulated Errors;#Iteration Errors;Relative Errors <= 2%;Relative Errors <= 5%;Jaccard;Jaccard > 2%;Jaccard > 5%;Cubic;Square;Line;Single;Random;Cubic Err > 2;Square Err > 2;Line Err > 2;Single Err > 2;Random Err > 2;Cubic Err > 5;Square Err > 5;Line Err > 5;Single Err > 5;Random Err > 5;Max Relative Error;Min Rel Error;Average Rel Err;# zero output;# zeor Gold
2016_09_05_13_50_36_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.03125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9.319922461973085e-06;9.319922461973085e-06;9.319922461973085e-06;0;0
2016_09_05_13_50_38_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.5;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_50_47_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.46875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_51_07_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.15625;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.00376537851185087;0.00376537851185087;0.00376537851185087;0;0
2016_09_05_13_51_18_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.03125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.8044370927667425e-05;1.8044370927667425e-05;1.8044370927667425e-05;0;0
2016_09_05_13_51_29_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.4375;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_52_48_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;1;0.03125;0.03125;nan;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;4.705276303325404;4.705276303325404;4.705276303325404;0;0
2016_09_05_13_52_57_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.46875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_53_25_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;0;0;0.5;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;0;1
2016_09_05_13_54_31_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.1875;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.005012267335873447;0.005012267335873447;0.005012267335873447;0;0
2016_09_05_13_54_36_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.03125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.0003014784597880022;0.0003014784597880022;0.0003014784597880022;0;0
2016_09_05_13_56_39_cudaHotspot_carolk402.log;carolk402;cudaHotspot; streams-1 size-1024 pyramidHeight-1 simTime-1;0;1;1;1;1;0.125;nan;nan;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.0009572101300811751;0.0009572101300811751;0.0009572101300811751;0;0
