log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_12_13_52_00_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 21, 8, 0, 186166, 0.369190678623, 0.462774354406, 0
2016_09_12_13_52_03_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 82, 8, 0, 243895, 0.428631762487, 0.847579932023, 1
2016_09_12_13_52_05_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 1571966, 0.861196527911, 0.864468223522, 0
2016_09_12_13_52_07_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 39116926, 0.504419019224, 0.454510917467, 1
2016_09_12_13_52_09_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 10, 8, 0, 309611, 0.38192797571, 0.848676542594, 1
2016_09_12_13_52_11_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 69, 8, 0, 135867, 0.435447356626, 0.154535874311, 0
2016_09_12_13_52_14_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 61003735, 0.835720040545, 0.393685292454, 0
2016_09_12_13_52_16_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 30045141, 0.45864390819, 0.814407455475, 1
2016_09_12_13_52_19_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 10171898, 0.0168867123029, 0.615658931122, 1
2016_09_12_13_52_21_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 56, 8, 0, 25477, 0.605072163599, 0.657391018135, 0
2016_09_12_13_52_23_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 37716713, 0.746802555409, 0.00453629400594, 1
2016_09_12_13_52_25_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 1, 8, 0, 343136, 0.3271106346, 0.817860376122, 1
2016_09_12_13_52_27_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 6, 8, 0, 338607, 0.847062258836, 0.448437854633, 0
2016_09_12_13_52_29_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 21946692, 0.230334776104, 0.422161282824, 1
2016_09_12_13_52_31_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 20802350, 0.93140564953, 0.818732691708, 0
2016_09_12_13_52_34_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 4707154, 0.300343447907, 0.366969251288, 0
2016_09_12_13_52_36_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 46536673, 0.225386395617, 0.686048342544, 1
2016_09_12_13_52_38_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 53338430, 0.691627161492, 0.628319137789, 0
2016_09_12_13_52_41_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 39, 8, 0, 424471, 0.165019685587, 0.0205862276529, 0
