log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_12_15_49_58_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 25, 8, 2, 99205, 0.463372624493, 0.177062494612, 1,2016_09_12_15_49_58_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.5409569138276553,0.5409569138276553,0.5409569138276553,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,311669953.27868855,24429191.937038228,106473995.38421108,0,0
2016_09_12_15_50_00_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 90, 8, 2, 413624, 0.0154736770444, 0.160737726716, 1,2016_09_12_15_50_00_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,1,1,0,0,0.46875,0.46875,0.46875,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5084899.764307284,5084899.764307284,5084899.764307284,0,0
2016_09_12_15_50_14_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 0, 8, 2, 455816, 0.186210080181, 0.439245413118, 1,2016_09_12_15_50_14_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4244113226452906,0.4244113226452906,0.4244113226452906,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,16206093.127738167,10550064.433508556,13087837.157549588,0,0
2016_09_12_15_50_40_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 72, 8, 2, 260243, 0.31557059813, 0.593902909312, 1,2016_09_12_15_50_40_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,1,1,0,0,0.5,0.5,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,54744841.11738858,54744841.11738858,54744841.11738858,0,0
2016_09_12_15_51_08_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 49, 8, 2, 176567, 0.229593703533, 0.729624414598, 1,2016_09_12_15_51_08_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,7,7,7,7,0.049107142857142905,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.034818941504178275,0.017229496898690556,0.02971148664059683,0,0
2016_09_12_15_51_12_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 114, 8, 2, 38971, 0.146095659976, 0.488911848346, 1,2016_09_12_15_51_12_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.43230210420841686,0.43230210420841686,0.43230210420841686,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,140741408.4450402,123448630.39388596,134366762.16549075,0,0
2016_09_12_15_51_14_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 122, 8, 2, 332767, 0.793217247595, 0.174920175627, 1,2016_09_12_15_51_14_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.42215681362725455,0.42215681362725455,0.42215681362725455,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8160725.700630023,5385492.272401433,6580345.442688879,0,0
2016_09_12_15_51_17_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 63, 8, 2, 178412, 0.0589511875394, 0.905249607886, 1,2016_09_12_15_51_17_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,3,3,3,3,0.0625,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07122507122507123,0.03554291807357384,0.05336394761193134,0,0
2016_09_12_15_51_24_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 14, 8, 2, 516037, 0.475112696214, 0.849995603691, 1,2016_09_12_15_51_24_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,1,1,0,0,0.4375,0.4375,0.4375,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,17762897.959746346,17762897.959746346,17762897.959746346,0,0
2016_09_12_15_51_41_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 28, 8, 2, 103929, 0.78446587967, 0.36448448252, 1,2016_09_12_15_51_41_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.5300601202404809,0.5300601202404809,0.5300601202404809,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,509918327.3615635,33300333.52478196,101540859.87240356,0,0
2016_09_12_15_51_45_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 69, 8, 2, 231925, 0.480539976575, 0.0849155386839, 1,2016_09_12_15_51_45_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.45359468937875747,0.45359468937875747,0.45359468937875747,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11389996.689569019,4244362.44617712,6906028.038050797,0,0
2016_09_12_15_51_56_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 15, 8, 2, 497865, 0.715603572181, 0.136552649923, 1,2016_09_12_15_51_56_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,1,1,0,0,0.46875,0.46875,0.46875,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,19317924.505928855,19317924.505928855,19317924.505928855,0,0
2016_09_12_15_52_22_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 23, 8, 2, 353268, 0.429746871859, 0.33174313608, 1,2016_09_12_15_52_22_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4673096192384769,0.4673096192384769,0.4673096192384769,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,46654356.81074002,19353889.50013583,29836450.8806243,0,0
2016_09_12_15_52_33_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 43, 8, 2, 195660, 0.973267200496, 0.222865036716, 1,2016_09_12_15_52_33_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4455786573146293,0.4455786573146293,0.4455786573146293,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9065332.370489629,8683739.807674862,8867195.833284646,0,0
2016_09_12_15_54_26_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 18, 8, 2, 493940, 0.0835944133179, 0.533121292239, 1,2016_09_12_15_54_26_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,1,1,0,0,0.46875,0.46875,0.46875,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22768479.539003067,22768479.539003067,22768479.539003067,0,0
2016_09_12_15_54_42_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 109, 8, 2, 213782, 0.807225075025, 0.179560100816, 1,2016_09_12_15_54_42_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.4285445891783567,0.4285445891783567,0.4285445891783567,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10738121.94374826,6452574.53145917,8244404.108739648,0,0
2016_09_12_15_54_49_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 55, 8, 2, 183828, 0.278087970918, 0.403713555764, 1,2016_09_12_15_54_49_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.5038827655310621,0.5038827655310621,0.5038827655310621,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,570373850.6578947,46523618.43305608,175102727.68987912,0,0
2016_09_12_15_54_58_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 113, 8, 2, 52682, 0.60237471583, 0.168371010584, 1,2016_09_12_15_54_58_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.46474198396793587,0.46474198396793587,0.46474198396793587,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,52478152.83018868,45538294.458438285,48611252.02119417,0,0
2016_09_12_15_55_00_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 93, 8, 2, 155774, 0.958378384565, 0.723634344978, 1,2016_09_12_15_55_00_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,5,5,4,4,0.15625,0.5,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31310408.467422843,0.18435607058203846,6262081.84635202,0,0
2016_09_12_15_56_59_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 47, 8, 2, 261219, 0.777104205254, 0.409814868246, 1,2016_09_12_15_56_59_cudaNW_carol.log,carol,cudaNW, max_rows-2048 max_cols-2048 penalty-10,0,500,500,0,0,0.49830911823647295,0.49830911823647295,0.49830911823647295,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,64830355.24861879,27762511.9873817,43241252.543252274,0,0
