logFileName;Machine;Benchmark;Header;SDC Iteration;#Accumulated Errors;#Iteration Errors;Relative Errors <= 2%;Relative Errors <= 5%;Jaccard;Jaccard > 2%;Jaccard > 5%;Cubic;Square;Line;Single;Random;Cubic Err > 2;Square Err > 2;Line Err > 2;Single Err > 2;Random Err > 2;Cubic Err > 5;Square Err > 5;Line Err > 5;Single Err > 5;Random Err > 5;Max Relative Error;Min Rel Error;Average Rel Err;# zero output;# zeor Gold
2016_09_08_06_09_04_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.40234375;0.40234375;0.40234375;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1165.808805996773;495.16143480075255;669.9386607821668;0;0
2016_09_08_06_10_27_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;3;3;0;0;0.41666666666666663;0.41666666666666663;0.41666666666666663;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1631.9628362003284;431.25341278879836;1019.9368162735823;0;0
2016_09_08_06_11_50_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.40625;0.40625;0.40625;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1940.6539150417825;339.9849939448662;1098.1805361824763;0;0
2016_09_08_06_14_35_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.44140625;0.44140625;0.44140625;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;999.2651590801497;442.9274459979726;707.2617390375308;0;0
2016_09_08_06_15_58_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.390625;0.390625;0.390625;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;881.183686127716;431.43453992608244;621.5944628119037;0;0
2016_09_08_06_20_07_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.40625;0.40625;0.40625;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1426.0856889867314;533.7340983259878;889.8995618799045;0;0
2016_09_08_06_21_30_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;3;3;0;0;0.421875;0.421875;0.421875;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1758.2876956436535;547.2732722788893;1009.1516732506869;0;0
2016_09_08_06_27_01_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4453125;0.4453125;0.4453125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2886.2963416801394;659.9318789292633;1494.2117621393504;0;0
2016_09_08_06_31_10_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.40625;0.40625;0.40625;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1332.213295181882;214.63188374060857;694.8649898097806;0;0
2016_09_08_06_36_41_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.45703125;0.45703125;0.45703125;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1743.4029562577118;687.2622144288968;1186.1529748757794;0;0
2016_09_08_06_38_04_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.4453125;0.4453125;0.4453125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;644.3360132085184;406.7800311144076;536.5545549545982;0;0
2016_09_08_06_39_27_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.453125;0.453125;0.453125;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2713.4156204199116;645.8209266303861;1302.5361541828745;0;0
2016_09_08_06_40_50_cudaLavaMD_carolk402.log;carolk402;cudaLavaMD; streams- 1 boxes-10 block_size-192;0;4;4;0;0;0.412109375;0.412109375;0.412109375;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2137.4185675069793;383.24198633819276;950.216012194214;0;0
