log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,logFileName,Machine,Benchmark,Header,SDC Iteration,#Accumulated Errors,#Iteration Errors,Relative Errors <= 2%,Relative Errors <= 5%,Jaccard,Jaccard > 2%,Jaccard > 5%,Cubic,Square,Line,Single,Random,Cubic Err > 2,Square Err > 2,Line Err > 2,Single Err > 2,Random Err > 2,Cubic Err > 5,Square Err > 5,Line Err > 5,Single Err > 5,Random Err > 5,Max Relative Error,Min Rel Error,Average Rel Err,# zero output,# zeor Gold
2016_09_08_06_04_55_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 15419012076, 0.634353608212, 0.482602504093, 1,2016_09_08_06_04_55_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,2,2,0,0,0.41796875,0.41796875,0.41796875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1895.8412258046362,1143.6704255064346,1519.7558256555353,0,0
2016_09_08_06_06_18_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 10206501049, 0.289753561129, 0.534434459361, 1,2016_09_08_06_06_18_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.4375,0.4375,0.4375,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2667.64992074196,628.2065036086507,1435.0366202852006,0,0
2016_09_08_06_07_41_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 6397777760, 0.140283706697, 0.957967140644, 1,2016_09_08_06_07_41_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.412109375,0.412109375,0.412109375,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1241.4088900283932,475.6902213606001,782.6661628191112,0,0
2016_09_08_06_09_04_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 5725549790, 0.855089221874, 0.0137173141768, 1,2016_09_08_06_09_04_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.40234375,0.40234375,0.40234375,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1165.808805996773,495.16143480075255,669.9386607821668,0,0
2016_09_08_06_10_27_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 31325927288, 0.537456660689, 0.846395635596, 1,2016_09_08_06_10_27_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,3,3,0,0,0.41666666666666663,0.41666666666666663,0.41666666666666663,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1631.9628362003284,431.25341278879836,1019.9368162735823,0,0
2016_09_08_06_11_50_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 27167058661, 0.754784363284, 0.272559126217, 1,2016_09_08_06_11_50_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.40625,0.40625,0.40625,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1940.6539150417825,339.9849939448662,1098.1805361824763,0,0
2016_09_08_06_14_35_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 25203043386, 0.822075545971, 0.517488974468, 1,2016_09_08_06_14_35_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.44140625,0.44140625,0.44140625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,999.2651590801497,442.9274459979726,707.2617390375308,0,0
2016_09_08_06_15_58_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 3493257929, 0.279381352511, 0.993353680771, 1,2016_09_08_06_15_58_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.390625,0.390625,0.390625,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,881.183686127716,431.43453992608244,621.5944628119037,0,0
2016_09_08_06_20_07_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 5145783317, 0.351680274743, 0.615509370419, 1,2016_09_08_06_20_07_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,4,4,0,0,0.40625,0.40625,0.40625,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1426.0856889867314,533.7340983259878,889.8995618799045,0,0
2016_09_08_06_21_30_cudaLavaMD_carolk402.log, 1, _Z15kernel_gpu_cuda7par_str7dim_strP7box_strP11FOUR_VECTORPdS4_, 0, 8, 0, 33673832371, 0.856407402855, 0.0206959031546, 1,2016_09_08_06_21_30_cudaLavaMD_carolk402.log,carolk402,cudaLavaMD, streams- 1 boxes-10 block_size-192,0,3,3,0,0,0.421875,0.421875,0.421875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1758.2876956436535,547.2732722788893,1009.1516732506869,0,0
