log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished,Timestamp,Machine,Benchmark,Header,SDC,LOGGED_ERRORS,ACC_ERR,ACC_TIME,ERR_OUTOFORDER,ERR_CORRUPTED,ERR_LINK,ERR_SYNC,IT_OOO,IT_CORRUPTED,IT_LINK,IT_SYNC,IT_OOO_CORR,IT_SYNC_CORR,IT_SYNC_OOO,IT_LINK_OOO,IT_LINK_CORR,IT_LINK_SYNC,IT_MULTIPLE,BALANCE_MISMATCHES,Logname
2016_09_13_03_29_06_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 9, 8, 2, 39584583, 0.798332420454, 0.514478976946, 1,Tue Sep 13 03:29:06 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 7 , 7 , 2.792751 , 2 , 4 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_13_03_29_06_cudaMergeSort_carolk402.log
2016_09_13_03_33_26_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 4, 8, 2, 2647591, 0.31381555497, 0.292313676069, 1,Tue Sep 13 03:33:26 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 154 , 154 , 2.794904 , 41 , 104 , 9 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_13_03_33_26_cudaMergeSort_carolk402.log
2016_09_13_03_34_05_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 20444141, 0.311658277122, 0.827462450765, 1,Tue Sep 13 03:34:05 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.794553 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_34_05_cudaMergeSort_carolk402.log
2016_09_13_03_36_00_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 3, 8, 2, 93721754, 0.702101095859, 0.389984496823, 1,Tue Sep 13 03:36:00 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 46 , 46 , 2.791412 , 10 , 32 , 4 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_13_03_36_00_cudaMergeSort_carolk402.log
2016_09_13_03_36_20_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 83959333, 0.260362862427, 0.838199730962, 1,Tue Sep 13 03:36:20 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 22 , 22 , 2.791311 , 8 , 14 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_36_20_cudaMergeSort_carolk402.log
2016_09_13_03_38_18_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 4, 8, 2, 773464, 0.70208113716, 0.559349917712, 1,Tue Sep 13 03:38:18 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 43 , 43 , 2.792425 , 9 , 34 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_38_18_cudaMergeSort_carolk402.log
2016_09_13_03_40_29_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 9, 8, 2, 9182972, 0.0789320137853, 0.266864163016, 1,Tue Sep 13 03:40:29 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.794816 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_40_29_cudaMergeSort_carolk402.log
2016_09_13_03_42_00_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 8958909, 0.215988417766, 0.530020902622, 1,Tue Sep 13 03:42:00 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.790604 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_42_00_cudaMergeSort_carolk402.log
2016_09_13_03_50_49_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, 8, 2, 81866821, 0.899220843137, 0.477964471654, 1,Tue Sep 13 03:50:49 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.132151 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_13_03_50_49_cudaMergeSort_carolk402.log
2016_09_13_03_52_36_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 6, 8, 2, 41164067, 0.741165458861, 0.528697740755, 1,Tue Sep 13 03:52:36 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 9 , 9 , 2.791781 , 3 , 6 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_52_36_cudaMergeSort_carolk402.log
2016_09_13_03_53_24_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 46859097, 0.0488376933259, 0.173713809256, 1,Tue Sep 13 03:53:24 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 12 , 12 , 2.792001 , 4 , 8 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_53_24_cudaMergeSort_carolk402.log
2016_09_13_03_54_01_cudaMergeSort_carolk402.log, 1, _Z21mergeSortSharedKernelILj1EEvPjS0_S0_S0_j, 0, 8, 2, 285752947, 0.429333150383, 0.929067180392, 1,Tue Sep 13 03:54:01 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 3.1295 , 0 , 2 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 , ./2016_09_13_03_54_01_cudaMergeSort_carolk402.log
2016_09_13_03_56_29_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 7, 8, 2, 57369371, 0.435943840207, 0.0806276691903, 1,Tue Sep 13 03:56:29 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 20 , 20 , 2.791834 , 8 , 12 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_56_29_cudaMergeSort_carolk402.log
2016_09_13_03_56_37_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 2, 8, 2, 1001551, 0.880580234198, 0.762037107033, 1,Tue Sep 13 03:56:37 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 9 , 9 , 2.796014 , 3 , 6 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_56_37_cudaMergeSort_carolk402.log
2016_09_13_03_57_44_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 6, 8, 2, 35926121, 0.031289758526, 0.605571046552, 1,Tue Sep 13 03:57:44 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 6 , 6 , 2.794003 , 2 , 4 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_03_57_44_cudaMergeSort_carolk402.log
2016_09_13_04_01_27_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 59501463, 0.335712078897, 0.4656858701, 1,Tue Sep 13 04:01:27 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 3 , 3 , 2.797184 , 1 , 2 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_01_27_cudaMergeSort_carolk402.log
2016_09_13_04_03_37_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 83419797, 0.298626630069, 0.948468492797, 1,Tue Sep 13 04:03:37 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 7 , 7 , 2.79208 , 3 , 4 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_03_37_cudaMergeSort_carolk402.log
2016_09_13_04_04_57_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 6, 8, 2, 21125588, 0.088595602677, 0.13690387862, 1,Tue Sep 13 04:04:57 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 284 , 284 , 2.792373 , 4 , 280 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_04_57_cudaMergeSort_carolk402.log
2016_09_13_04_05_35_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 109075792, 0.475264758436, 0.295054925396, 1,Tue Sep 13 04:05:35 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 9 , 9 , 2.791901 , 3 , 6 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_05_35_cudaMergeSort_carolk402.log
2016_09_13_04_09_17_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 7, 8, 2, 48117424, 0.155290230851, 0.927658314179, 1,Tue Sep 13 04:09:17 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 14 , 14 , 2.790052 , 5 , 8 , 1 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_13_04_09_17_cudaMergeSort_carolk402.log
2016_09_13_04_14_40_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 102772041, 0.55813271455, 0.130141301587, 1,Tue Sep 13 04:14:40 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 32 , 32 , 2.79309 , 12 , 20 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_14_40_cudaMergeSort_carolk402.log
2016_09_13_04_19_51_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 3, 8, 2, 18444138, 0.852253359016, 0.427853549584, 1,Tue Sep 13 04:19:51 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 12 , 12 , 2.793547 , 4 , 8 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_19_51_cudaMergeSort_carolk402.log
2016_09_13_04_20_15_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 87316285, 0.844752983313, 0.393531979893, 1,Tue Sep 13 04:20:15 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 71 , 71 , 2.793034 , 33 , 38 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_20_15_cudaMergeSort_carolk402.log
2016_09_13_04_22_05_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 21016456, 0.739516942356, 0.00227947977515, 1,Tue Sep 13 04:22:05 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 1 , 1 , 2.793041 , 0 , 0 , 1 , 0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_22_05_cudaMergeSort_carolk402.log
2016_09_13_04_27_01_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 2, 8, 2, 78518693, 0.395323482428, 0.827125803254, 1,Tue Sep 13 04:27:01 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 178 , 178 , 2.791719 , 56 , 119 , 3 , 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 , ./2016_09_13_04_27_01_cudaMergeSort_carolk402.log
2016_09_13_04_27_20_cudaMergeSort_carolk402.log, 1, _Z30mergeElementaryIntervalsKernelILj1EEvPjS0_S0_S0_S0_S0_jj, 8, 8, 2, 32524925, 0.98804339174, 0.0219062359351, 1,Tue Sep 13 04:27:20 2016 , carolk402 , cudaMergeSort , 1048576 , 1 , 11 , 11 , 2.791969 , 5 , 6 , 0 , 0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 , ./2016_09_13_04_27_20_cudaMergeSort_carolk402.log
