log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_05_16_04_17_cudaLud_carolk402.log, 0, _Z13lud_perimeterPdii, 8, rf, 0, 3486914, 9.06066094035, 0.628096514843, 0
2016_09_05_16_04_21_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 28, rf, 0, 160003189, 13.8312680502, 0.319976995429, 0
2016_09_05_16_04_31_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 2, rf, 0, 146571064, 1.75425465262, 0.695911271472, 1
2016_09_05_16_04_49_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 33, rf, 0, 197459319, 6.3930405838, 0.494750131725, 0
2016_09_05_16_05_00_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 22, rf, 0, 145179538, 12.3571950159, 0.665897981832, 0
2016_09_05_16_05_09_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 25, rf, 0, 61443127, 5.81160879625, 0.612838500363, 0
2016_09_05_16_05_19_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 6, rf, 0, 333359494, 1.44908141747, 0.341366036636, 1
2016_09_05_16_05_37_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 0, rf, 0, 118693105, 18.2405477757, 0.464137118402, 0
2016_09_05_16_05_38_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 59, rf, 0, 91705005, 10.661447963, 0.622894887764, 1
2016_09_05_16_05_56_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 7, rf, 0, 48854919, 14.9289675601, 0.995798824119, 0
2016_09_05_16_06_00_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 54, rf, 0, 9743451, 6.71010965599, 0.572506868926, 1
2016_09_05_16_06_18_cudaLud_carolk402.log, 0, _Z12lud_internalPdii, 49, rf, 0, 92975378, 18.1501742377, 0.0435500565478, 0
